23000000	38000000	2669.0
24000000	38000000	2979.0
25000000	38000000	2963.0
26000000	38000000	3544.0
27000000	38000000	3344.0
28000000	38000000	2995.0
29000000	38000000	3228.0
30000000	38000000	3337.0
31000000	38000000	4402.0
32000000	38000000	4778.0
33000000	38000000	5289.0
34000000	38000000	5356.0
35000000	38000000	7035.0
36000000	38000000	17445.0
37000000	38000000	63045.0
38000000	38000000	373550.0
0	39000000	339.0
1000000	39000000	1774.0
2000000	39000000	1321.0
3000000	39000000	1474.0
4000000	39000000	1105.0
5000000	39000000	1189.0
6000000	39000000	2203.0
7000000	39000000	1710.0
8000000	39000000	1647.0
9000000	39000000	2247.0
10000000	39000000	2251.0
11000000	39000000	2282.0
12000000	39000000	1434.0
13000000	39000000	798.0
14000000	39000000	1340.0
15000000	39000000	2203.0
16000000	39000000	2213.0
17000000	39000000	2588.0
18000000	39000000	2479.0
19000000	39000000	2636.0
20000000	39000000	2298.0
21000000	39000000	2524.0
22000000	39000000	2607.0
23000000	39000000	2833.0
24000000	39000000	3011.0
25000000	39000000	2873.0
26000000	39000000	3649.0
27000000	39000000	3528.0
28000000	39000000	3254.0
29000000	39000000	2983.0
30000000	39000000	2949.0
31000000	39000000	4306.0
32000000	39000000	4852.0
33000000	39000000	4426.0
34000000	39000000	4163.0
35000000	39000000	6051.0
36000000	39000000	10465.0
37000000	39000000	19961.0
38000000	39000000	58719.0
39000000	39000000	261942.0
0	40000000	316.0
1000000	40000000	1690.0
2000000	40000000	1318.0
3000000	40000000	1602.0
4000000	40000000	1250.0
5000000	40000000	1367.0
6000000	40000000	2103.0
7000000	40000000	1699.0
8000000	40000000	1706.0
9000000	40000000	2179.0
10000000	40000000	2055.0
11000000	40000000	2213.0
12000000	40000000	1524.0
13000000	40000000	877.0
14000000	40000000	1485.0
15000000	40000000	2213.0
16000000	40000000	2109.0
17000000	40000000	2444.0
18000000	40000000	2383.0
19000000	40000000	2508.0
20000000	40000000	2326.0
21000000	40000000	2376.0
22000000	40000000	2499.0
23000000	40000000	2561.0
24000000	40000000	2797.0
25000000	40000000	2687.0
26000000	40000000	3379.0
27000000	40000000	3274.0
28000000	40000000	2943.0
29000000	40000000	2932.0
30000000	40000000	2998.0
31000000	40000000	3855.0
32000000	40000000	3933.0
33000000	40000000	4455.0
34000000	40000000	4034.0
35000000	40000000	4823.0
36000000	40000000	7369.0
37000000	40000000	9229.0
38000000	40000000	10848.0
39000000	40000000	40773.0
40000000	40000000	246342.0
0	41000000	324.0
1000000	41000000	1540.0
2000000	41000000	1467.0
3000000	41000000	1792.0
4000000	41000000	1434.0
5000000	41000000	1664.0
6000000	41000000	2128.0
7000000	41000000	1817.0
8000000	41000000	1672.0
9000000	41000000	2065.0
10000000	41000000	1931.0
11000000	41000000	1987.0
12000000	41000000	1614.0
13000000	41000000	1010.0
14000000	41000000	1778.0
15000000	41000000	2242.0
16000000	41000000	1977.0
17000000	41000000	2635.0
18000000	41000000	2462.0
19000000	41000000	2330.0
20000000	41000000	2267.0
21000000	41000000	2212.0
22000000	41000000	2571.0
23000000	41000000	2310.0
24000000	41000000	2599.0
25000000	41000000	2607.0
26000000	41000000	2821.0
27000000	41000000	2828.0
28000000	41000000	2446.0
29000000	41000000	2974.0
30000000	41000000	3271.0
31000000	41000000	3495.0
32000000	41000000	3382.0
33000000	41000000	4486.0
34000000	41000000	4106.0
35000000	41000000	3734.0
36000000	41000000	5855.0
37000000	41000000	6531.0
38000000	41000000	6754.0
39000000	41000000	9668.0
40000000	41000000	40351.0
41000000	41000000	320080.0
0	42000000	331.0
1000000	42000000	1538.0
2000000	42000000	1256.0
3000000	42000000	1464.0
4000000	42000000	1244.0
5000000	42000000	1366.0
6000000	42000000	1976.0
7000000	42000000	1543.0
8000000	42000000	1531.0
9000000	42000000	1883.0
10000000	42000000	1777.0
11000000	42000000	1923.0
12000000	42000000	1371.0
13000000	42000000	831.0
14000000	42000000	1385.0
15000000	42000000	1905.0
16000000	42000000	1871.0
17000000	42000000	2237.0
18000000	42000000	2056.0
19000000	42000000	2052.0
20000000	42000000	1915.0
21000000	42000000	2031.0
22000000	42000000	2123.0
23000000	42000000	2158.0
24000000	42000000	2256.0
25000000	42000000	2333.0
26000000	42000000	2586.0
27000000	42000000	2602.0
28000000	42000000	2250.0
29000000	42000000	2486.0
30000000	42000000	2461.0
31000000	42000000	3019.0
32000000	42000000	3021.0
33000000	42000000	3302.0
34000000	42000000	2948.0
35000000	42000000	3140.0
36000000	42000000	4250.0
37000000	42000000	4620.0
38000000	42000000	4554.0
39000000	42000000	6134.0
40000000	42000000	12101.0
41000000	42000000	73246.0
42000000	42000000	231335.0
0	43000000	522.0
1000000	43000000	2692.0
2000000	43000000	1818.0
3000000	43000000	2125.0
4000000	43000000	1523.0
5000000	43000000	1646.0
6000000	43000000	2854.0
7000000	43000000	2134.0
8000000	43000000	2006.0
9000000	43000000	2549.0
10000000	43000000	2572.0
11000000	43000000	2866.0
12000000	43000000	1717.0
13000000	43000000	972.0
14000000	43000000	1570.0
15000000	43000000	2683.0
16000000	43000000	2952.0
17000000	43000000	3252.0
18000000	43000000	2918.0
19000000	43000000	3031.0
20000000	43000000	2502.0
21000000	43000000	2953.0
22000000	43000000	3123.0
23000000	43000000	2967.0
24000000	43000000	2941.0
25000000	43000000	3149.0
26000000	43000000	3938.0
27000000	43000000	3629.0
28000000	43000000	3047.0
29000000	43000000	2874.0
30000000	43000000	2970.0
31000000	43000000	4186.0
32000000	43000000	4242.0
33000000	43000000	3700.0
34000000	43000000	3293.0
35000000	43000000	3807.0
36000000	43000000	5229.0
37000000	43000000	5251.0
38000000	43000000	5201.0
39000000	43000000	6840.0
40000000	43000000	9550.0
41000000	43000000	15303.0
42000000	43000000	70254.0
43000000	43000000	354393.0
0	44000000	414.0
1000000	44000000	2285.0
2000000	44000000	1601.0
3000000	44000000	1960.0
4000000	44000000	1357.0
5000000	44000000	1560.0
6000000	44000000	2635.0
7000000	44000000	2027.0
8000000	44000000	2031.0
9000000	44000000	2598.0
10000000	44000000	2517.0
11000000	44000000	2718.0
12000000	44000000	1697.0
13000000	44000000	987.0
14000000	44000000	1570.0
15000000	44000000	2698.0
16000000	44000000	2889.0
17000000	44000000	3230.0
18000000	44000000	2933.0
19000000	44000000	2730.0
20000000	44000000	2538.0
21000000	44000000	2804.0
22000000	44000000	3025.0
23000000	44000000	2843.0
24000000	44000000	2958.0
25000000	44000000	3050.0
26000000	44000000	3655.0
27000000	44000000	3464.0
28000000	44000000	2932.0
29000000	44000000	2879.0
30000000	44000000	2922.0
31000000	44000000	4010.0
32000000	44000000	3862.0
33000000	44000000	3542.0
34000000	44000000	3062.0
35000000	44000000	3439.0
36000000	44000000	4762.0
37000000	44000000	4733.0
38000000	44000000	4490.0
39000000	44000000	5443.0
40000000	44000000	6772.0
41000000	44000000	9278.0
42000000	44000000	12085.0
43000000	44000000	59425.0
44000000	44000000	321682.0
0	45000000	308.0
1000000	45000000	1668.0
2000000	45000000	1188.0
3000000	45000000	1384.0
4000000	45000000	1060.0
5000000	45000000	1169.0
6000000	45000000	1989.0
7000000	45000000	1523.0
8000000	45000000	1657.0
9000000	45000000	1974.0
10000000	45000000	2021.0
11000000	45000000	2102.0
12000000	45000000	1417.0
13000000	45000000	826.0
14000000	45000000	1264.0
15000000	45000000	2005.0
16000000	45000000	1990.0
17000000	45000000	2261.0
18000000	45000000	1930.0
19000000	45000000	2097.0
20000000	45000000	1863.0
21000000	45000000	2058.0
22000000	45000000	1996.0
23000000	45000000	2035.0
24000000	45000000	2171.0
25000000	45000000	2135.0
26000000	45000000	2657.0
27000000	45000000	2604.0
28000000	45000000	2317.0
29000000	45000000	2220.0
30000000	45000000	2148.0
31000000	45000000	2853.0
32000000	45000000	2926.0
33000000	45000000	2484.0
34000000	45000000	2348.0
35000000	45000000	2755.0
36000000	45000000	3160.0
37000000	45000000	3119.0
38000000	45000000	3055.0
39000000	45000000	3506.0
40000000	45000000	4128.0
41000000	45000000	4792.0
42000000	45000000	5620.0
43000000	45000000	10508.0
44000000	45000000	52722.0
45000000	45000000	217942.0
0	46000000	343.0
1000000	46000000	1885.0
2000000	46000000	1488.0
3000000	46000000	1739.0
4000000	46000000	1189.0
5000000	46000000	1417.0
6000000	46000000	2173.0
